Case ID,Activity,Timestamp,Resource,Loan type,Amount,Channel,Region,Outcome
L0323,Sign contract,2025-03-10 01:50:00,Ben,Mortgage,243300.00,Branch,West,Approved
L0324,Submit application,2025-02-23 15:00:00,Dana,Personal,13900.00,Branch,South,Rejected
L0324,Check completeness,2025-02-23 23:08:00,Chen,Personal,13900.00,Branch,South,Rejected
L0324,Request documents,2025-02-24 00:34:00,Ben,Personal,13900.00,Branch,South,Rejected
L0324,Receive documents,2025-03-05 18:22:00,Chen,Personal,13900.00,Branch,South,Rejected
L0324,Request documents,2025-03-05 20:37:00,Ana,Personal,13900.00,Branch,South,Rejected
L0324,Receive documents,2025-03-14 03:04:00,Dana,Personal,13900.00,Branch,South,Rejected
L0324,Request documents,2025-03-14 07:41:00,Chen,Personal,13900.00,Branch,South,Rejected
L0324,Receive documents,2025-03-23 13:30:00,Dana,Personal,13900.00,Branch,South,Rejected
L0324,Assess credit,2025-03-24 11:15:00,Farah,Personal,13900.00,Branch,South,Rejected
L0324,Reject application,2025-03-26 02:01:00,Farah,Personal,13900.00,Branch,South,Rejected
L0325,Submit application,2025-03-27 09:00:00,Ana,Business,116500.00,Branch,West,Approved
L0325,Check completeness,2025-03-27 19:44:00,Dana,Business,116500.00,Branch,West,Approved
L0325,Assess credit,2025-03-29 05:54:00,Eli,Business,116500.00,Branch,West,Approved
L0325,Manual review,2025-03-30 14:39:00,Gil,Business,116500.00,Branch,West,Approved
L0325,Approve application,2025-03-30 22:17:00,Eli,Business,116500.00,Branch,West,Approved
L0325,Send offer,2025-03-31 00:08:00,Ana,Business,116500.00,Branch,West,Approved
L0325,Sign contract,2025-04-01 07:40:00,Ana,Business,116500.00,Branch,West,Approved
L0326,Submit application,2025-05-10 13:00:00,Portal,Auto,10400.00,Online,East,Approved
L0326,Check completeness,2025-05-10 15:57:00,Dana,Auto,10400.00,Online,East,Approved
L0326,Assess credit,2025-05-10 23:53:00,Farah,Auto,10400.00,Online,East,Approved
L0326,Approve application,2025-05-11 18:37:00,Eli,Auto,10400.00,Online,East,Approved
L0326,Send offer,2025-05-11 19:52:00,Ana,Auto,10400.00,Online,East,Approved
L0326,Sign contract,2025-05-14 02:24:00,Chen,Auto,10400.00,Online,East,Approved
L0327,Submit application,2025-03-20 12:00:00,Portal,Personal,19600.00,Online,East,Approved
L0327,Check completeness,2025-03-21 02:02:00,Chen,Personal,19600.00,Online,East,Approved
L0327,Assess credit,2025-03-22 09:26:00,Eli,Personal,19600.00,Online,East,Approved
L0327,Approve application,2025-03-23 04:28:00,Farah,Personal,19600.00,Online,East,Approved
L0327,Send offer,2025-03-23 11:07:00,Ana,Personal,19600.00,Online,East,Approved
L0327,Sign contract,2025-03-26 09:39:00,Ben,Personal,19600.00,Online,East,Approved
L0328,Submit application,2025-03-21 12:00:00,Portal,Auto,17600.00,Online,North,Rejected
L0328,Check completeness,2025-03-21 21:46:00,Chen,Auto,17600.00,Online,North,Rejected
L0328,Request documents,2025-03-21 22:57:00,Ana,Auto,17600.00,Online,North,Rejected
L0328,Receive documents,2025-03-25 10:45:00,Dana,Auto,17600.00,Online,North,Rejected
L0328,Assess credit,2025-03-27 01:27:00,Eli,Auto,17600.00,Online,North,Rejected
L0328,Reject application,2025-03-28 12:58:00,Farah,Auto,17600.00,Online,North,Rejected
L0329,Submit application,2025-03-13 09:00:00,Portal,Auto,27000.00,Online,East,Approved
L0329,Check completeness,2025-03-14 03:28:00,Ana,Auto,27000.00,Online,East,Approved
L0329,Assess credit,2025-03-14 11:08:00,Eli,Auto,27000.00,Online,East,Approved
L0329,Approve application,2025-03-14 17:58:00,Eli,Auto,27000.00,Online,East,Approved
L0329,Send offer,2025-03-15 00:46:00,Ana,Auto,27000.00,Online,East,Approved
L0329,Sign contract,2025-03-16 12:10:00,Dana,Auto,27000.00,Online,East,Approved
L0330,Submit application,2025-02-15 12:00:00,Portal,Personal,6100.00,Online,West,Approved
L0330,Check completeness,2025-02-16 04:43:00,Dana,Personal,6100.00,Online,West,Approved
L0330,Assess credit,2025-02-17 16:17:00,Eli,Personal,6100.00,Online,West,Approved
L0330,Approve application,2025-02-18 09:54:00,Farah,Personal,6100.00,Online,West,Approved
L0330,Send offer,2025-02-18 15:01:00,Ana,Personal,6100.00,Online,West,Approved
L0330,Sign contract,2025-02-25 01:11:00,Dana,Personal,6100.00,Online,West,Approved
L0331,Submit application,2025-01-16 14:00:00,Portal,Auto,8700.00,Online,West,Approved
L0331,Check completeness,2025-01-17 00:34:00,Dana,Auto,8700.00,Online,West,Approved
L0331,Request documents,2025-01-17 05:28:00,Ben,Auto,8700.00,Online,West,Approved
L0331,Receive documents,2025-01-18 22:55:00,Dana,Auto,8700.00,Online,West,Approved
L0331,Assess credit,2025-01-19 07:55:00,Farah,Auto,8700.00,Online,West,Approved
L0331,Approve application,2025-01-19 20:07:00,Farah,Auto,8700.00,Online,West,Approved
L0331,Send offer,2025-01-20 01:14:00,Chen,Auto,8700.00,Online,West,Approved
L0331,Sign contract,2025-01-22 20:50:00,Ana,Auto,8700.00,Online,West,Approved
L0332,Submit application,2025-03-26 10:00:00,Ben,Personal,11900.00,Branch,North,Rejected
L0332,Check completeness,2025-03-26 17:05:00,Ana,Personal,11900.00,Branch,North,Rejected
L0332,Request documents,2025-03-26 18:25:00,Ana,Personal,11900.00,Branch,North,Rejected
L0332,Receive documents,2025-04-05 14:55:00,Chen,Personal,11900.00,Branch,North,Rejected
L0332,Assess credit,2025-04-06 23:12:00,Farah,Personal,11900.00,Branch,North,Rejected
L0332,Reject application,2025-04-08 17:26:00,Farah,Personal,11900.00,Branch,North,Rejected
L0333,Submit application,2025-06-19 11:00:00,Ben,Mortgage,250400.00,Branch,South,Approved
L0333,Check completeness,2025-06-20 07:52:00,Dana,Mortgage,250400.00,Branch,South,Approved
L0333,Assess credit,2025-06-22 06:01:00,Eli,Mortgage,250400.00,Branch,South,Approved
L0333,Manual review,2025-06-25 01:07:00,Gil,Mortgage,250400.00,Branch,South,Approved
L0333,Approve application,2025-06-25 15:32:00,Farah,Mortgage,250400.00,Branch,South,Approved
L0333,Send offer,2025-06-25 17:11:00,Ben,Mortgage,250400.00,Branch,South,Approved
L0333,Sign contract,2025-07-02 10:07:00,Chen,Mortgage,250400.00,Branch,South,Approved
L0334,Submit application,2025-05-12 08:00:00,Portal,Personal,10900.00,Online,East,Rejected
L0334,Check completeness,2025-05-13 07:24:00,Ana,Personal,10900.00,Online,East,Rejected
L0334,Request documents,2025-05-13 12:25:00,Chen,Personal,10900.00,Online,East,Rejected
L0334,Receive documents,2025-05-17 16:29:00,Chen,Personal,10900.00,Online,East,Rejected
L0334,Request documents,2025-05-17 20:35:00,Chen,Personal,10900.00,Online,East,Rejected
L0334,Receive documents,2025-05-21 03:14:00,Dana,Personal,10900.00,Online,East,Rejected
L0334,Assess credit,2025-05-22 00:01:00,Farah,Personal,10900.00,Online,East,Rejected
L0334,Reject application,2025-05-23 19:39:00,Eli,Personal,10900.00,Online,East,Rejected
L0335,Submit application,2025-03-26 10:00:00,Dana,Business,56700.00,Branch,South,Rejected
L0335,Check completeness,2025-03-26 13:55:00,Ben,Business,56700.00,Branch,South,Rejected
L0335,Reject application,2025-03-26 21:33:00,Dana,Business,56700.00,Branch,South,Rejected
L0336,Submit application,2025-03-22 13:00:00,Ben,Auto,30400.00,Branch,South,Rejected
L0336,Check completeness,2025-03-22 17:24:00,Ben,Auto,30400.00,Branch,South,Rejected
L0336,Reject application,2025-03-22 20:49:00,Ana,Auto,30400.00,Branch,South,Rejected
L0337,Submit application,2025-06-16 08:00:00,Portal,Personal,12700.00,Online,South,Approved
L0337,Check completeness,2025-06-17 04:39:00,Ben,Personal,12700.00,Online,South,Approved
L0337,Assess credit,2025-06-17 19:49:00,Eli,Personal,12700.00,Online,South,Approved
L0337,Approve application,2025-06-18 14:49:00,Farah,Personal,12700.00,Online,South,Approved
L0337,Send offer,2025-06-18 18:23:00,Ana,Personal,12700.00,Online,South,Approved
L0337,Sign contract,2025-06-22 20:42:00,Ben,Personal,12700.00,Online,South,Approved
L0338,Submit application,2025-01-22 09:00:00,Chen,Business,35900.00,Broker,North,Approved
L0338,Check completeness,2025-01-22 20:08:00,Ana,Business,35900.00,Broker,North,Approved
L0338,Assess credit,2025-01-24 08:17:00,Farah,Business,35900.00,Broker,North,Approved
L0338,Approve application,2025-01-24 17:31:00,Eli,Business,35900.00,Broker,North,Approved
L0338,Send offer,2025-01-25 01:08:00,Ana,Business,35900.00,Broker,North,Approved
L0338,Sign contract,2025-01-30 00:16:00,Dana,Business,35900.00,Broker,North,Approved
L0339,Submit application,2025-01-06 15:00:00,Ana,Auto,30700.00,Branch,East,Approved
L0339,Check completeness,2025-01-07 10:40:00,Ben,Auto,30700.00,Branch,East,Approved
L0339,Assess credit,2025-01-09 10:06:00,Farah,Auto,30700.00,Branch,East,Approved
L0339,Approve application,2025-01-10 05:22:00,Farah,Auto,30700.00,Branch,East,Approved
L0339,Send offer,2025-01-10 09:41:00,Dana,Auto,30700.00,Branch,East,Approved
L0339,Sign contract,2025-01-13 19:00:00,Chen,Auto,30700.00,Branch,East,Approved
L0340,Submit application,2025-05-23 14:00:00,Ana,Personal,17500.00,Branch,West,Rejected
L0340,Check completeness,2025-05-24 10:26:00,Ana,Personal,17500.00,Branch,West,Rejected
L0340,Request documents,2025-05-24 15:17:00,Ben,Personal,17500.00,Branch,West,Rejected
L0340,Receive documents,2025-06-02 07:11:00,Chen,Personal,17500.00,Branch,West,Rejected
L0340,Request documents,2025-06-02 08:44:00,Dana,Personal,17500.00,Branch,West,Rejected
L0340,Receive documents,2025-06-06 07:45:00,Dana,Personal,17500.00,Branch,West,Rejected
L0340,Request documents,2025-06-06 13:02:00,Dana,Personal,17500.00,Branch,West,Rejected
L0340,Receive documents,2025-06-15 18:37:00,Dana,Personal,17500.00,Branch,West,Rejected
L0340,Assess credit,2025-06-17 03:17:00,Farah,Personal,17500.00,Branch,West,Rejected
L0340,Reject application,2025-06-18 20:36:00,Eli,Personal,17500.00,Branch,West,Rejected
L0341,Submit application,2025-01-19 10:00:00,Chen,Business,123900.00,Broker,North,Rejected
L0341,Check completeness,2025-01-20 09:50:00,Ben,Business,123900.00,Broker,North,Rejected
L0341,Request documents,2025-01-20 15:04:00,Ben,Business,123900.00,Broker,North,Rejected
L0341,Receive documents,2025-01-26 00:38:00,Dana,Business,123900.00,Broker,North,Rejected
L0341,Assess credit,2025-01-27 14:28:00,Farah,Business,123900.00,Broker,North,Rejected
L0341,Manual review,2025-01-29 09:57:00,Gil,Business,123900.00,Broker,North,Rejected
L0341,Reject application,2025-01-30 23:29:00,Farah,Business,123900.00,Broker,North,Rejected
L0342,Submit application,2025-04-12 09:00:00,Portal,Mortgage,306600.00,Online,East,Approved
L0342,Check completeness,2025-04-12 23:34:00,Dana,Mortgage,306600.00,Online,East,Approved
L0342,Assess credit,2025-04-14 09:56:00,Farah,Mortgage,306600.00,Online,East,Approved
L0342,Manual review,2025-04-16 04:52:00,Gil,Mortgage,306600.00,Online,East,Approved
L0342,Approve application,2025-04-17 04:06:00,Farah,Mortgage,306600.00,Online,East,Approved
L0342,Send offer,2025-04-17 07:29:00,Ana,Mortgage,306600.00,Online,East,Approved
L0342,Sign contract,2025-04-24 00:39:00,Chen,Mortgage,306600.00,Online,East,Approved
L0343,Submit application,2025-06-24 10:00:00,Portal,Business,22700.00,Online,East,Approved
L0343,Check completeness,2025-06-25 05:56:00,Ben,Business,22700.00,Online,East,Approved
L0343,Assess credit,2025-06-26 10:15:00,Eli,Business,22700.00,Online,East,Approved
L0343,Approve application,2025-06-26 15:51:00,Farah,Business,22700.00,Online,East,Approved
L0343,Send offer,2025-06-26 23:47:00,Ana,Business,22700.00,Online,East,Approved
L0343,Sign contract,2025-06-29 04:37:00,Ben,Business,22700.00,Online,East,Approved
L0344,Submit application,2025-04-07 13:00:00,Ben,Personal,7200.00,Broker,West,Approved
L0344,Check completeness,2025-04-08 07:11:00,Chen,Personal,7200.00,Broker,West,Approved
L0344,Assess credit,2025-04-08 17:45:00,Eli,Personal,7200.00,Broker,West,Approved
L0344,Approve application,2025-04-09 12:03:00,Eli,Personal,7200.00,Broker,West,Approved
L0344,Send offer,2025-04-09 16:34:00,Dana,Personal,7200.00,Broker,West,Approved
L0344,Sign contract,2025-04-12 10:29:00,Ben,Personal,7200.00,Broker,West,Approved
L0345,Submit application,2025-03-09 10:00:00,Portal,Auto,29900.00,Online,West,Rejected
L0345,Check completeness,2025-03-09 13:49:00,Chen,Auto,29900.00,Online,West,Rejected
L0345,Request documents,2025-03-09 19:30:00,Ana,Auto,29900.00,Online,West,Rejected
L0345,Receive documents,2025-03-15 19:19:00,Chen,Auto,29900.00,Online,West,Rejected
L0345,Assess credit,2025-03-16 20:59:00,Farah,Auto,29900.00,Online,West,Rejected
L0345,Reject application,2025-03-18 09:13:00,Eli,Auto,29900.00,Online,West,Rejected
L0346,Submit application,2025-05-18 16:00:00,Chen,Auto,32500.00,Branch,North,Approved
L0346,Check completeness,2025-05-18 19:00:00,Chen,Auto,32500.00,Branch,North,Approved
L0346,Assess credit,2025-05-19 01:48:00,Farah,Auto,32500.00,Branch,North,Approved
L0346,Approve application,2025-05-19 13:42:00,Farah,Auto,32500.00,Branch,North,Approved
L0346,Send offer,2025-05-19 19:51:00,Chen,Auto,32500.00,Branch,North,Approved
L0346,Sign contract,2025-05-24 05:29:00,Dana,Auto,32500.00,Branch,North,Approved
L0347,Submit application,2025-06-18 14:00:00,Portal,Mortgage,327200.00,Online,North,Approved
L0347,Check completeness,2025-06-18 21:29:00,Ana,Mortgage,327200.00,Online,North,Approved
L0347,Assess credit,2025-06-20 17:39:00,Farah,Mortgage,327200.00,Online,North,Approved
L0347,Manual review,2025-06-23 14:59:00,Gil,Mortgage,327200.00,Online,North,Approved
L0347,Approve application,2025-06-24 05:51:00,Farah,Mortgage,327200.00,Online,North,Approved
L0347,Send offer,2025-06-24 09:09:00,Ben,Mortgage,327200.00,Online,North,Approved
L0347,Sign contract,2025-06-28 05:41:00,Dana,Mortgage,327200.00,Online,North,Approved
L0348,Submit application,2025-03-20 10:00:00,Dana,Personal,10400.00,Broker,North,Rejected
L0348,Check completeness,2025-03-20 14:13:00,Ana,Personal,10400.00,Broker,North,Rejected
L0348,Reject application,2025-03-20 16:56:00,Ana,Personal,10400.00,Broker,North,Rejected
L0349,Submit application,2025-02-21 13:00:00,Portal,Business,59300.00,Online,East,Approved
L0349,Check completeness,2025-02-22 11:04:00,Ana,Business,59300.00,Online,East,Approved
L0349,Assess credit,2025-02-23 03:15:00,Farah,Business,59300.00,Online,East,Approved
L0349,Manual review,2025-02-25 17:22:00,Gil,Business,59300.00,Online,East,Approved
L0349,Approve application,2025-02-26 09:56:00,Eli,Business,59300.00,Online,East,Approved
L0349,Send offer,2025-02-26 16:41:00,Ana,Business,59300.00,Online,East,Approved
L0349,Sign contract,2025-02-28 07:26:00,Dana,Business,59300.00,Online,East,Approved
L0350,Submit application,2025-02-02 11:00:00,Portal,Business,136000.00,Online,West,Rejected
L0350,Check completeness,2025-02-03 04:42:00,Dana,Business,136000.00,Online,West,Rejected
L0350,Reject application,2025-02-03 08:09:00,Ben,Business,136000.00,Online,West,Rejected
L0351,Submit application,2025-03-21 15:00:00,Chen,Personal,16000.00,Broker,East,Approved
L0351,Check completeness,2025-03-21 21:38:00,Ana,Personal,16000.00,Broker,East,Approved
L0351,Assess credit,2025-03-23 20:51:00,Farah,Personal,16000.00,Broker,East,Approved
L0351,Approve application,2025-03-24 07:17:00,Farah,Personal,16000.00,Broker,East,Approved
L0351,Send offer,2025-03-24 09:01:00,Dana,Personal,16000.00,Broker,East,Approved
L0351,Sign contract,2025-03-29 05:19:00,Ana,Personal,16000.00,Broker,East,Approved
L0352,Submit application,2025-04-10 15:00:00,Portal,Business,107900.00,Online,South,Approved
L0352,Check completeness,2025-04-11 03:37:00,Chen,Business,107900.00,Online,South,Approved
L0352,Assess credit,2025-04-11 12:14:00,Eli,Business,107900.00,Online,South,Approved
L0352,Manual review,2025-04-13 06:05:00,Gil,Business,107900.00,Online,South,Approved
L0352,Approve application,2025-04-14 03:00:00,Eli,Business,107900.00,Online,South,Approved
L0352,Send offer,2025-04-14 05:54:00,Dana,Business,107900.00,Online,South,Approved
L0352,Sign contract,2025-04-15 10:31:00,Ana,Business,107900.00,Online,South,Approved
L0353,Submit application,2025-02-20 09:00:00,Portal,Personal,9900.00,Online,North,Approved
L0353,Check completeness,2025-02-21 00:21:00,Ana,Personal,9900.00,Online,North,Approved
L0353,Assess credit,2025-02-21 21:20:00,Eli,Personal,9900.00,Online,North,Approved
L0353,Approve application,2025-02-22 05:00:00,Farah,Personal,9900.00,Online,North,Approved
L0353,Send offer,2025-02-22 10:18:00,Ben,Personal,9900.00,Online,North,Approved
L0353,Sign contract,2025-02-28 15:39:00,Ana,Personal,9900.00,Online,North,Approved
L0354,Submit application,2025-06-22 08:00:00,Ana,Business,110300.00,Broker,South,Rejected
L0354,Check completeness,2025-06-22 21:40:00,Ana,Business,110300.00,Broker,South,Rejected
L0354,Request documents,2025-06-23 01:38:00,Chen,Business,110300.00,Broker,South,Rejected
L0354,Receive documents,2025-06-29 18:50:00,Chen,Business,110300.00,Broker,South,Rejected
L0354,Request documents,2025-06-29 20:18:00,Dana,Business,110300.00,Broker,South,Rejected
L0354,Receive documents,2025-07-04 06:01:00,Ben,Business,110300.00,Broker,South,Rejected
L0354,Assess credit,2025-07-04 17:17:00,Farah,Business,110300.00,Broker,South,Rejected
L0354,Manual review,2025-07-07 09:41:00,Gil,Business,110300.00,Broker,South,Rejected
L0354,Reject application,2025-07-09 06:17:00,Eli,Business,110300.00,Broker,South,Rejected
L0355,Submit application,2025-05-18 12:00:00,Portal,Mortgage,179300.00,Online,East,Approved
L0355,Check completeness,2025-05-18 23:35:00,Dana,Mortgage,179300.00,Online,East,Approved
L0355,Assess credit,2025-05-19 08:50:00,Eli,Mortgage,179300.00,Online,East,Approved
L0355,Manual review,2025-05-20 11:41:00,Gil,Mortgage,179300.00,Online,East,Approved
L0355,Approve application,2025-05-21 00:12:00,Eli,Mortgage,179300.00,Online,East,Approved
L0355,Send offer,2025-05-21 03:17:00,Dana,Mortgage,179300.00,Online,East,Approved
L0355,Sign contract,2025-05-26 11:46:00,Chen,Mortgage,179300.00,Online,East,Approved
L0356,Submit application,2025-05-19 12:00:00,Portal,Business,108300.00,Online,South,Approved
L0356,Check completeness,2025-05-20 07:00:00,Dana,Business,108300.00,Online,South,Approved
L0356,Request documents,2025-05-20 12:00:00,Chen,Business,108300.00,Online,South,Approved
L0356,Receive documents,2025-05-23 04:18:00,Ben,Business,108300.00,Online,South,Approved
L0356,Assess credit,2025-05-24 08:19:00,Eli,Business,108300.00,Online,South,Approved
L0356,Manual review,2025-05-25 22:25:00,Gil,Business,108300.00,Online,South,Approved
L0356,Approve application,2025-05-26 19:52:00,Eli,Business,108300.00,Online,South,Approved
L0356,Send offer,2025-05-27 03:45:00,Ana,Business,108300.00,Online,South,Approved
L0356,Sign contract,2025-06-03 01:40:00,Dana,Business,108300.00,Online,South,Approved
L0357,Submit application,2025-05-22 08:00:00,Ben,Business,130700.00,Branch,West,Approved
L0357,Check completeness,2025-05-22 21:47:00,Ben,Business,130700.00,Branch,West,Approved
L0357,Assess credit,2025-05-23 02:44:00,Eli,Business,130700.00,Branch,West,Approved
L0357,Manual review,2025-05-25 11:49:00,Gil,Business,130700.00,Branch,West,Approved
